Group Name,Aviary Name,Cage,Species Name,Ring no,Gender,Proven,Bird status
Lory,Cockatoo,C42,Swainson Lorikeet,CKRE1977,,Semi adult,Hold
Lory,Cockatoo,C42,Swainson Lorikeet,CKRE1464,,Semi adult,Hold
Lory,Cockatoo,C42,Swainson Lorikeet,CKRE1980,,Semi adult,Hold
Lory,Cockatoo,C42,Swainson Lorikeet,CKRE1981,,Semi adult,Hold
Lory,Cockatoo,C42,Swainson Lorikeet,CKRE1474,,Semi adult,Hold
Lory,Cockatoo,C42,Swainson Lorikeet,CKRE1051,,Semi adult,Hold
Lory,Cockatoo,C42,Swainson Lorikeet,CKRE1979,,Semi adult,Hold
Lory,Cockatoo,C43,Yellow bibbed Lory,CKRD1411,Female,Semi adult,Hold
Lory,Cockatoo,C44,Red Lory ,CKRD1582,Male,Semi adult,Hold
Lory,Cockatoo,C44,Red Lory ,CKRD1534,Female,Semi adult,Hold
Lory,Cockatoo,C44,Red Lory ,CKRE1242,Female,Semi adult,Hold
Lory,Cockatoo,C44,Red Lory ,CKRE1227,,Semi adult,Hold
Lory,Cockatoo,C44,Red Lory ,CKRD1585,Male,Semi adult,Hold
Lory,Cockatoo,C44,Red Lory ,CKRD1564,Male,Semi adult,Hold
Lory,Cockatoo,C45,Red Lory ,CKRF799,Male,Semi adult,Hold
Lory,Lory,D01,Yellow bibbed Lory,CKRC407,Male,Non proven,Hold
Lory,Lory,D01,Yellow bibbed Lory,CKRC422,Female,Non proven,Hold
Lorikeet,Lory,D02,Olive Red collar Lorikeet,9000,Male,Non proven,Hold
Lorikeet,Lory,D02,Olive Swainson Lorikeet,CKRD536,Female,Non proven,Hold
Lorikeet,Lory,D03,Olive Swainson Lorikeet,CKRC388,Female,Non proven,Hold
Lorikeet,Lory,D03,Olive Swainson Lorikeet,CKRC229,Male,Non proven,Hold
Lorikeet,Lory,D04,Green Napped Lorikeet,CKRC314,Male,Non proven,Hold
Lorikeet,Lory,D04,Green Napped Lorikeet,ACEIND137,Female,Non proven,Hold
Lorikeet,Lory,D06,Green Napped Lorikeet,NORING,Female,Proven,Hold
Lorikeet,Lory,D06,Green Napped Lorikeet,YUV314,Male,Proven,Hold
Lory ,Lory,D07,Black Capped Lory,MAR092,Male,Proven,Hold
Lory ,Lory,D07,Black Capped Lory,MAR050,Female,Proven,Hold
Lorikeet,Lory,D08,Green Napped Lorikeet,CKRD1430,Male,Proven,Hold
Lorikeet,Lory,D08,Green Napped Lorikeet,CKRD1490,Female,Proven,Hold
Lorikeet,Lory,D09,Olive Red collar Lorikeet,CT0097,Female,Proven,Hold
Lorikeet,Lory,D09,Olive Swainson Lorikeet,7DNG4300,Male,Proven,Hold
Lory ,Lory,D10,Red Lory ,213,Female,Non proven,Hold
Lory ,Lory,D10,Red Lory ,YUV117,Male,Non proven,Hold
Lorikeet,Lory,D11,Green Napped Lorikeet,YUV400,Male,Proven,Hold
Lorikeet,Lory,D11,Green Napped Lorikeet,YUV287,Female,Proven,Hold
Lorikeet,Lory,D12,Red Collared Lorikeet,MCR011,Male,Proven,Hold
Lorikeet,Lory,D12,Red Collared Lorikeet,MCR021,Female,Proven,Hold
Lorikeet,Lory,D13,Scaly Breasted Lorikeet,CKRA125,,Non proven,Hold
Lorikeet,Lory,D13,Olive Scaly Breasted Lorikeet,TCU864,,Non proven,Hold
Lorikeet,Lory,D14,Green Napped Lorikeet,NORING,Female,Proven,Hold
Lorikeet,Lory,D14,Green Napped Lorikeet,SYY3032,Male,Proven,Hold
Lorikeet,Lory,D15,Red Collared Lorikeet,CKRD1446,,Proven,Hold
Lorikeet,Lory,D15,Red Collared Lorikeet,CKRD535,,Proven,Hold
Lorikeet,Lory,D16,Olive Scaly Breasted Lorikeet,RRPRASATH22,Male,Non proven,Hold
Lorikeet,Lory,D16,Scaly Breasted Lorikeet,ACEIND053,Female,Non proven,Hold
Lorikeet,Lory,D17,Violet necked Lory,CHIRP027,Male,Proven,Hold
Lorikeet,Lory,D17,Violet necked Lory,JP371,Female,Proven,Hold
Lory ,Lory,D18,Black Capped Lory,SUNIL651,Female,Non proven,Hold
Lory ,Lory,D18,Black Capped Lory,SUNIL610,Male,Non proven,Hold
Lory,Lory,D19,Duyvenbode Lory,375,Male,Non proven,Hold
Lory,Lory,D19,Black Capped Lory,441,Female,Non proven,Hold
Lorikeet,Lory,D20,Swainson Lorikeet,CKRC320,Female,Non proven,Hold
Lorikeet,Lory,D20,Swainson Lorikeet,CKRD1488,Male,Non proven,Hold
Lory,Lory,D21,Red Lory ,ABW5157,Female,Non proven,Hold
Lory,Lory,D21,Red Lory ,218,Male,Non proven,Hold
Lory,Lory,D22,Duyvenbode Lory,394,Female,Non proven,Hold
Lory,Lory,D22,Yellow streaked Lory,AM-727,Male,Non proven,Hold
Lory,Lory,D23,Chattering lory,CKRC392,Female,Non proven,Hold
Lory,Lory,D23,Black Capped Lory,SUNIL698,Male,Non proven,Hold
Lorikeet,Lory,D24,Olive Swainson Lorikeet,CKRB215,Female,Proven,Hold
Lorikeet,Lory,D24,Olive Swainson Lorikeet,TSNZ80,Male,Proven,Hold
Lory,Lory,D25,Red Lory ,215,Male,Proven,Hold
Lory,Lory,D25,Red Lory ,ABW5147,Female,proven,Hold
Lorikeet,Lory,D26,Olive Swainson Lorikeet,CKRC257,Male,Proven,Hold
Lorikeet,Lory,D26,Swainson Lorikeet,NORING,Female,proven,Hold
Lorikeet,Lory,D27,Red Collared Lorikeet,CKRC283,Male,Proven,Hold
Lorikeet,Lory,D27,Red Collared Lorikeet,CKRC202,Female,proven,Hold
Lorikeet,Lory,D28,Scaly Breasted Lorikeet,GF0346,Male,Proven,Hold
Lorikeet,Lory,D28,Scaly Breasted Lorikeet,CKRA158,Female,Proven,Hold
Lory,Lory,D29,Red Lory ,YUV111,Male,Proven,Hold
lory,Lory,D29,Red Lory ,ABW5159,Female,Proven,Hold
Lorikeet,Lory,D30,Swainson Lorikeet,CKRA480,Male,Proven,Hold
Lorikeet,Lory,D30,Swainson Lorikeet,CKRA417,Female,Proven,Hold
Lory ,Lory,D31,Red Lory ,204,Male,Proven,Hold
Lory ,Lory,D31,Red Lory ,224,Female,Proven,Hold
Lory ,Lory,D32,Yellow bibbed Lory,CKR182,Female,Proven,Hold
Lory ,Lory,D32,Yellow bibbed Lory,CKR344,Male,Proven,Hold
Lorikeet,Lory,D33,Swainson Lorikeet,CKRB050,Female,Proven,Hold
Lorikeet,Lory,D33,Swainson Lorikeet,SA256,Male,Proven,Hold
Lorikeet,Lory,D34,Red Collared Lorikeet,CKRC237,Male,Proven,Hold
Lorikeet,Lory,D34,Red Collared Lorikeet,CKRC246,Female,Proven,Hold
Lorikeet,Lory,D35,Olive Swainson Lorikeet,CKRB042,Female,Proven,Hold
Lorikeet,Lory,D35,Swainson Lorikeet,CKRC313,Male,proven,Hold
Lorikeet,Lory,D36,Green Napped Lorikeet,,Male,Proven,Hold
Lorikeet,Lory,D36,Green Napped Lorikeet,BH7318,Female,Proven,Hold
Lorikeet,Lory,D37,Swainson Lorikeet,CKRC277,Male,Proven,Hold
Lorikeet,Lory,D37,Swainson Lorikeet,ACEIND130,Female,Proven,Hold
Lorikeet,Lory,D38,Red Collared Lorikeet,"HL7810,CKR182",Male,Proven,Hold
Lorikeet,Lory,D38,Red Collared Lorikeet,"TE4550,CKRB216",Female,Proven,Hold
Lorikeet,Lory,D39,Olive Swainson Lorikeet,CKR228,,Proven,Hold
Lorikeet,Lory,D39,Swainson Lorikeet,CKR378,,Proven,Hold
Lory ,Lory,D40,Red Lory ,ABW3899,Male,Proven,Hold
Lory ,Lory,D40,Red Lory ,ABW5146,Female,Proven,Hold
Lorikeet,Lory,D41,Swainson Lorikeet,CKRD1481,Male,Proven,Hold
Lorikeet,Lory,D41,Swainson Lorikeet,CKRD1562,Female,Proven,Hold
Lorikeet,Lory,D42,Red Collared Lorikeet,CKRC288,Female,Proven,Hold
Lorikeet,Lory,D42,Red Collared Lorikeet,CKRC281,Male,Proven,Hold
Lorikeet,Lory,D43,Swainson Lorikeet,CKRA443,Male,Proven,Hold
Lorikeet,Lory,D43,Swainson Lorikeet,GFC498,Female,Proven,Hold
Lorikeet,Lory,D44,Red Collared Lorikeet,CKRC199,Female,Proven,Hold
Lorikeet,Lory,D44,Red Collared Lorikeet,CKRC206,male,Proven,Hold
Lorikeet,Lory,D45,Green Napped Lorikeet,YUV293,Female,Proven,Hold
Lorikeet,Lory,D45,Swainson Lorikeet,CKRC197,Male,Proven,Hold
Lorikeet,Lory,D46,Red Collared Lorikeet,MVF845,Male,Proven,Hold
Lorikeet,Lory,D46,Red Collared Lorikeet,BB858/11-126,Female,Proven,Hold
Lory,Lory,D47,Red Lory ,217,Male,Proven,Hold
Lory,Lory,D47,Red Lory ,ABW3921,Female,Proven,Hold
Lorikeet,Lory,D48,Red Collared Lorikeet,CKRC303,Male,Proven,Hold
Lorikeet,Lory,D48,Red Collared Lorikeet,CKRC291,Female,Proven,Hold
Lorikeet,Lory,E01,Swainson Lorikeet,SLEEJA277,Male,Non proven,Hold
Lorikeet,Lory,E01,Swainson Lorikeet,CKRD1406,Female,Non proven,Hold
Lory ,Lory,E02,Duyvenbode Lory,395,Male,Proven,Hold
Lory ,Lory,E02,Duyvenbode Lory,392,Female,Proven,Hold
Lory ,Lory,E03,Yellow bibbed Lory,MAR083,Male,Proven,Hold
Lory ,Lory,E03,Yellow bibbed Lory,CKR236,Female,Proven,Hold
Lorikeet,Lory,E04,Swainson Lorikeet,CKRC241,Female,Proven,Hold
Lorikeet,Lory,E04,Swainson Lorikeet,CKRC365,Male,Proven,Hold
Lorikeet,Lory,E05,Red Collared Lorikeet,CKRB149,Female,Proven,Hold
Lorikeet,Lory,E05,Red Collared Lorikeet,CKRC225,Male,Proven,Hold
Lory ,Lory,E06,Chattering lory,CKRC399,Female,Non proven,Hold
Lory ,Lory,E06,Chattering lory,CKRC395,Male,Non proven,Hold
Lorikeet,Lory,E07,Swainson Lorikeet,CKRD1407,Male,Non proven,Hold
Lorikeet,Lory,E07,Swainson Lorikeet,CKRD1487,Female,Non proven,Hold
Lory ,Lory,E08,Yellow bibbed Lory,CKRB123,,Proven,Hold
Lory ,Lory,E08,Yellow bibbed Lory,CKRB438,,Proven,Hold
Lory ,Lory,E09,Black Capped Lory,SUNIL637,Female,Non proven,Hold
Lory ,Lory,E09,Black Capped Lory,SUNIL664,Male,Non proven,Hold
Lorikeet,Lory,E10,Swainson Lorikeet,CKRC369,Male,Proven,Hold
Lorikeet,Lory,E10,Swainson Lorikeet,CKRC263,Female,proven,Hold
Lorikeet,Lory,E11,Red Collared Lorikeet,NJB119,Male,Non proven,Hold
Lorikeet,Lory,E11,Red Collared Lorikeet,NJB118,Female,Non proven,Hold
Lorikeet,Lory,E12,Olive Swainson Lorikeet,PSNZ84,,Proven,Hold
Lorikeet,Lory,E12,Olive Swainson Lorikeet,NORING(SPLAYLEG),Male,Proven,Hold
Lory,Lory,E13,Red Lory ,TER22824,Female,Non proven,Hold
Lory,Lory,E13,Red Lory ,22835,Male,Non proven,Hold
Lorikeet,Lory,E14,Swainson Lorikeet,NORING,Female,Proven,Hold
Lorikeet,Lory,E14,Swainson Lorikeet,CKRC272,Male,Proven,Hold
Lory,Lory,E15,Red Lory ,5153,Female,Proven,Hold
Lory,Lory,E15,Red Lory ,ABW5141,Male,Proven,Hold
Lorikeet,Lory,E16,Green Napped Lorikeet,ACEIND151,Female,Proven,Hold
Lorikeet,Lory,E16,Green Napped Lorikeet,CKRC322,Male,Proven,Hold
Lory,Lory,E17,Black Capped Lory,290,Female,Proven,Hold
Lory,Lory,E17,Black Capped Lory,162,Male,Proven,Hold
Lory,Lory,E18,Red Lory ,207,Male,Proven,Hold
Lory,Lory,E18,Red Lory ,220,Female,Proven,Hold
Lory,Lory,E19,Black Capped Lory,SUNIL692,Male,Proven,Hold
Lory,Lory,E19,Chattering lory,JP514,Female,Proven,Hold
Lory,Lory,E20,Swainson Lorikeet,CKRD1405,Female,Proven,Hold
Lory,Lory,E20,Swainson Lorikeet,CKRD1572,Male,Proven,Hold
Lory,Lory,E21,Swainson Lorikeet,CKRD1489,Female,Proven,Hold
Lory,Lory,E21,Swainson Lorikeet,CKRC249,Male,Proven,Hold
Lory,Lory,E22,Swainson Lorikeet,CKRB141,Male,Proven,Hold
Lory,Lory,E22,Swainson Lorikeet,CKRB092,Female,Proven,Hold
Lory,Lory,E23,Red Lory ,ABW5160,Female,Proven,Hold
Lory,Lory,E23,Red Lory ,ABW5142,Male,Proven,Hold
Lory,Lory,E24,Red Collared Lorikeet,4L7858,Female,Proven,Hold
Lory,Lory,E24,Red Collared Lorikeet,GYYYO5078,Male,Proven,Hold
Lory,Lory,E25,Red Collared Lorikeet,YO5067,Female,Proven,Hold
Lory,Lory,E25,Red Collared Lorikeet,YMSBRC773,Male,Proven,Hold
Lory,Lory,E26,Black Capped Lory,SUNIL618,Female,Proven,Hold
Lory,Lory,E26,Black Capped Lory,SUNIL681,Male,Proven,Hold
Lory,Lory,E27,Red Lory ,ABW4849,Male,Proven,Hold
Lory,Lory,E27,Red Lory ,ABW5154,Female,Proven,Hold
Lory,Lory,E28,Swainson Lorikeet,CKRB107,Female,Proven,Hold
Lory,Lory,E28,Swainson Lorikeet,CKR364,Male,Proven,Hold
Lorikeet,Lory,E29,Red Collared Lorikeet,CKRC208,Female,Proven,Hold
Lorikeet,Lory,E29,Red Collared Lorikeet,CKRC204,male,proven,Hold
Lory,Lory,E30,Red Lory ,ABW5145,Male,Proven,Hold
Lory,Lory,E30,Red Lory ,ABW5158,Female,Proven,Hold
Lorikeet,Lory,E31,Olive Swainson Lorikeet,CKRC230,,Proven,Hold
Lorikeet,Lory,E31,Swainson Lorikeet,CKRC266,,Proven,Hold
Lory,Lory,E32,Red Lory ,ABW5161,Male,Proven,Hold
Lory,Lory,E32,Red Lory ,202,Male,Proven,Hold
Lorikeet,Lory,E33,Scaly Breasted Lorikeet,CKRA127,Male,Proven,Hold
Lorikeet,Lory,E33,Scaly Breasted Lorikeet,CKR0110,Female,Proven,Hold
Lorikeet,Lory,E34,Swainson Lorikeet,CKR221,Male,Proven,Hold
Lorikeet,Lory,E34,Swainson Lorikeet,CKR361,Female,Proven,Hold
Lorikeet,Lory,E35,Red Collared Lorikeet,CKRD1478,Male,Proven,Hold
Lorikeet,Lory,E35,Red Collared Lorikeet,CKRD1583,Female,Proven,Hold
Lorikeet,Lory,E36,Olive Swainson Lorikeet,CKRB114,Female,Proven,Hold
Lorikeet,Lory,E36,Swainson Lorikeet,CKRD1476,Male,Proven,Hold
Lorikeet,Lory,E37,Green Napped Lorikeet,YUV304,Male,Proven,Hold
Lorikeet,Lory,E37,Green Napped Lorikeet,YUV398,Female,Proven,Hold
Lorikeet,Lory,E38,Swainson Lorikeet,CKR316,Female,Proven,Hold
Lorikeet,Lory,E38,Swainson Lorikeet,CKR248,Male,Proven,Hold
Lory,Lory,E39,Red Lory ,PABW324,Female,Proven,Hold
Lory,Lory,E39,Red Lory ,YUV40,Male,Proven,Hold
Lorikeet,Lory,E40,Swainson Lorikeet,CKRC411,Female,Proven,Hold
Lorikeet,Lory,E40,Swainson Lorikeet,CKRC309,Male,Proven,Hold
Lorikeet,Lory,E41,Red Collared Lorikeet,SVC107,Male,Proven,Hold
Lorikeet,Lory,E41,Red Collared Lorikeet,7B3328,Female,Proven,Hold
Lory,Lory,E42,Swainson Lorikeet,CKRA438,,Proven,Hold
Lory,Lory,E42,Swainson Lorikeet,CKRA435,,Proven,Hold
Lory,Lory,E43,Red Collared Lorikeet,CKRC315,,Proven,Hold
Lory,Lory,E43,Red Collared Lorikeet,CKRC294,,Proven,Hold
Lorikeet,Lory,E44,Green Napped Lorikeet,CKR354,Female,Proven,Hold
Lorikeet,Lory,E44,Green Napped Lorikeet,CKR073,Male,Proven,Hold
Lorikeet,Lory,E45,Scaly Breasted Lorikeet,AP8377,Female,Proven,Hold
Lorikeet,Lory,E45,Olive Scaly Breasted Lorikeet,TC6AQ238,Male,Proven,Hold
Lorikeet,Lory,E46,Green Napped Lorikeet,KOAJ1600,Male,Proven,Hold
Lorikeet,Lory,E46,Green Napped Lorikeet,ACEIND87,Female,Proven,Hold
Lorikeet,Lory,E47,Red Collared Lorikeet,CKRD1589,Male,Proven,Hold
Lorikeet,Lory,E47,Red Collared Lorikeet,CKRC222,Female,Proven,Hold
Lorikeet,Lory,E48,Green Napped Lorikeet,CKR351,Female,Proven,Hold
Lorikeet,Lory,E48,Green Napped Lorikeet,CKR156,Male,Proven,Hold
Lory,Lory,F01,Black Capped Lory,3037,Male,Non proven,Hold
Lory,Lory,F01,Black Capped Lory,2437,Female,Non proven,Hold
Lory,Lory,F02,Red Lory ,CKRD1602,Female,Non proven,Hold
Lory,Lory,F02,Red Lory ,CKRD1609,Male,Non proven,Hold
Lorikeet,Lory,F03,Olive Swainson Lorikeet,CKRE1230,Male,Non proven,Hold
Lorikeet,Lory,F03,Swainson Lorikeet,CKRF180,Female,Non proven,Hold
Lory,Lory,F04,Red Lory ,CKRD388,Female,Non proven,Hold
Lory,Lory,F04,Red Lory ,CKRF389,Male,Non proven,Hold
Lorikeet,Lory,F05,Red Collared Lorikeet,CKRC306,Male,Proven,Hold
Lorikeet,Lory,F05,Red Collared Lorikeet,CKRC279,Female,Proven,Hold
Lory,Lory,F06,Red Lory ,CKRD681,Female,Non proven,Hold
Lory,Lory,F06,Red Lory ,CKRD678,Male,Non proven,Hold
Lorikeet,Lory,F07,Swainson Lorikeet,CKRF136,Female,Non proven,Hold
Lorikeet,Lory,F07,Olive Swainson Lorikeet,CKRF399,Male,Non proven,Hold
Lory,Lory,F08,Red Lory ,CKRD1443,Male,Semi adult,Hold
Lorikeet,Lory,F09,Olive Swainson Lorikeet,7K8807,Male,Semi adult,Hold
Lory,Lory,F10,Red Lory ,PABW375,Female,Proven,Hold
Lory ,Lory,F10,Red Lory ,YUV39,Male,Proven,Hold
Lory,Lory,F11,Olive Swainson Lorikeet,CKRE1950,Female,Semi adult,Hold
Lory,Lory,F12,Red Lory ,221,Female,Semi adult,Hold
Lory,Lory,F13,Black Capped Lory,249,Male,Semi adult,Hold
Lorikeet,Lory,F14,Olive Swainson Lorikeet,CKRF383,Female,Non proven,Hold
Lorikeet,Lory,F14,Olive Swainson Lorikeet,CKRF387,Male,Non proven,Hold
Lory,Lory,F15,Red Lory ,CKRF1011,Female,Non proven,Hold
Lory,Lory,F15,Red Lory ,CKRD637,Male,Non proven,Hold
Lorikeet,Lory,F16,Swainson Lorikeet,CKRF337,Female,Non proven,Hold
Lorikeet,Lory,F16,Swainson Lorikeet,CKRF072,Male,Non proven,Hold
Lorikeet,Lory,F17,Red Collared Lorikeet,CKRF497,Female,Non proven,Hold
Lorikeet,Lory,F17,Red Collared Lorikeet,CKRF475,Male,Non proven,Hold
Lory,Lory,F18,Chattering Lory,CKRD697,Male,Non proven,Hold
Lory,Lory,F18,Chattering Lory,CKRD1640,Female,Non proven,Hold
Lorikeet,Lory,F19,Red Collared Lorikeet,CKRF338,Female,Non proven,Hold
Lorikeet,Lory,F19,Red Collared Lorikeet,CKRF336,Male,Non proven,Hold
Lory,Lory,F20,Swainson Lorikeet,CKRD694,Female,Semi adult,Hold
Lorikeet,Lory,F21,Red Collared Lorikeet,CKRF335,Male,Non proven,Hold
Lorikeet,Lory,F21,Red Collared Lorikeet,CKRF340,Female,Non proven,Hold
Lorikeet,Lory,F22,Olive Red collar Lorikeet,TK9114,Male,Non proven,Hold
Lorikeet,Lory,F22,Olive Red collar Lorikeet,TK9079,Female,Non proven,Hold
Lory,Lory,F23,Olive Swainson Lorikeet,CKRD572,Female,Semi adult,Hold
Lorikeet,Lory,F24,Red Collared Lorikeet,ACEIND115,Female,Non proven,Hold
Lorikeet,Lory,F24,Red Collared Lorikeet,CKRE1894,Male,Non proven,Hold
Lorikeet,Lory,F25,Olive Swainson Lorikeet,CKRD579,Female,Proven,Hold
Lorikeet,Lory,F25,Olive Swainson Lorikeet,7L6689,Male,Proven,Hold
Lory,Lory,F26,Red Lory ,CKRD508,Male,Non proven,Hold
Lory,Lory,F26,Red Lory ,CKRD680,Female,Non proven,Hold
Lorikeet,Lory,F27,Red Collared Lorikeet,TWN131013,Female,Non proven,Hold
Lorikeet,Lory,F27,Red Collared Lorikeet,CKRE1215,Male,Non proven,Hold
Lorikeet,Lory,F28,Olive Swainson Lorikeet,T066D159,Male,Semi adult,Hold
Lory,Lory,F29,Red Lory ,CKRD661,Female,Non proven,Hold
Lory,Lory,F29,Red Lory ,ACIND163,Male,Non proven,Hold
Lorikeet,Lory,F30,Swainson Lorikeet,CKRC248,Male,Proven,Hold
Lorikeet,Lory,F30,Swainson Lorikeet,ACEIND148,Female,Proven,Hold
Lorikeet,Lory,F31,Red Collared Lorikeet,CKRE1853,Male,Proven,Hold
Lorikeet,Lory,F31,Red Collared Lorikeet,CKR1941,Female,Proven,Hold
Lory,Lory,F32,Red Lory ,CKRD1526,Male,Non proven,Hold
Lory,Lory,F32,Red Lory ,CKRD660,Female,Non proven,Hold
Lorikeet,Lory,F33,Olive Swainson Lorikeet,CKRD1576,Male,Non proven,Hold
Lorikeet,Lory,F33,Olive Swainson Lorikeet,7L6697,Female,Non proven,Hold
Lorikeet,Lory,F34,Violet necked Lory,CKRC193,Female,Non proven,Hold
Lorikeet,Lory,F34,Violet necked Lory,CKRD1394,Male,Non proven,Hold
Lorikeet,Lory,F35,Olive Swainson Lorikeet,CKRD1403,Male,Proven,Hold
Lorikeet,Lory,F35,Olive Swainson Lorikeet,8AJO373,Female,Proven,Hold
Lory,Lory,F36,Red Lory ,CKRD1425,Male,Non proven,Hold
Lory,Lory,F36,Red Lory ,CKRD676,Female,Non proven,Hold
Lorikeet,Lory,F37,Olive Swainson Lorikeet,CKRD1421,Male,Proven,Hold
Lorikeet,Lory,F37,Olive Swainson Lorikeet,7000,Female,Proven,Hold
Lory,Lory,F38,Red Lory ,CKRD1588,Male,Non proven,Hold
Lory,Lory,F38,Red Lory ,CKRD2149,Female,Non proven,Hold
Lorikeet,Lory,F39,Olive Swainson Lorikeet,75KZ6213,Male,Non proven,Hold
Lorikeet,Lory,F39,Swainson Lorikeet,CKRC297,Female,Non proven,Hold
Lorikeet,Lory,F40,Violet necked Lory,CKRE1949,Female,Non proven,Hold
Lorikeet,Lory,F40,Violet necked Lory,CKRD1581,Male,Non proven,Hold
Lorikeet,Lory,F41,Olive Swainson Lorikeet,2000,Male,Non proven,Hold
Lorikeet,Lory,F41,Swainson Lorikeet,ACEIND118,Female,Non proven,Hold
Lorikeet,Lory,F42,Violet necked Lory,CKRD1578,Male,Non proven,Hold
Lorikeet,Lory,F42,Violet necked Lory,CKRE526,Female,Non proven,Hold
Lory,Lory,F43,Red Lory ,CKRD1558,Male,Non proven,Hold
Lory,Lory,F43,Red Lory ,CKRD1539,Female,Non proven,Hold
Lorikeet,Lory,F44,Violet necked Lory,CKRD1399,Male,Non proven,Hold
Lorikeet,Lory,F44,Violet necked Lory,CKRD1316,Female,Non proven,Hold
Lorikeet,Lory,F45,Olive Swainson Lorikeet,7L6678,Male,Proven,Hold
Lorikeet,Lory,F45,Olive Swainson Lorikeet,T0660192,Female,Proven,Hold
Lorikeet,Lory,F46,Red Collared Lorikeet,CKRF474,Female,Non proven,Hold
Lorikeet,Lory,F46,Red Collared Lorikeet,CKRF395,Male,Non proven,Hold
Lory,Lory,F47,Red Lory ,ACIND142,Male,Non proven,Hold
Lory,Lory,F47,Red Lory ,CKRD1633,Female,Non proven,Hold
Lorikeet,Lory,F48,Red Collared Lorikeet,CKRF027,Male,Non proven,Hold
Lorikeet,Lory,F48,Red Collared Lorikeet,CKRF390,Female,Non proven,Hold
Lorikeet,Lory,G03,Olive Swainson Lorikeet,CKRF339,Male,Non proven,Hold
Lory,Lory,G04,Olive Swainson Lorikeet,CKRE1892,Male,Semi adult,Hold
Lory,Lory,G05,Swainson Lorikeet,CKRE1579,Male,Semi adult,Hold
Lory,Lory,G06,Olive Swainson Lorikeet,CKRE1222,Male,Semi adult,Hold
Lory,Lory,G07,Red Lory ,CKRD1449,Female,Semi adult,Hold
Lory,Lory,G08,Olive Swainson Lorikeet,CKRD1537,Female,Semi adult,Hold
Lory,Lory,G09,Red Lory ,YUV35,Male,Semi adult,Hold
Lory,Lory,G11,Black Capped Lory,NORING,Female,Semi adult,Hold
Lory,Lory,G12,Swainson Lorikeet,CKRD1423,Female,Semi adult,Hold
Lorikeet,Lory,G16,Olive Red collar Lorikeet,1000,Male,Semi adult,Hold
Lory,Lory,G17,Swainson Lorikeet,CKRD614,Female,Semi adult,Hold
Lory,Lory,G18,Chattering Lory,CKRD1594,male,Semi adult,Hold
Lory,Lory,G19,Chattering Lory,CKRD1593,Female,Semi adult,Hold
Lory,Lory,G25,Red Lory ,ZA08457,Male,Semi adult,Hold
Lory,Lory,G26,Red Lory ,ABN3939,Female,Semi adult,Hold
Lory,Lory,G28,Olive Swainson Lorikeet,CKRD509,Female,Semi adult,Hold
Lory,Lory,G29,Red Lory ,YUV26,Female,Semi adult,Hold
Lory,Lory,G30,Red Lory ,YUV327,Male,Semi adult,Hold
Lory,Lory,G31,Chattering Lory,CKRD1592,Male,Semi adult,Hold
Lory,Lory,G32,Chattering Lory,CKRD670,Female,Semi adult,Hold
Lory,Lory,G38,Red Lory ,CKRD673,Male,Non proven,Hold
Lory,Lory,G38,Red Lory ,CKRD1610,Female,Non proven,Hold
Lory,Lory,G40,Red Lory ,CKRD1554,Male,Semi adult,Hold
Lory,Lory,G41,Chattering Lory,CKR26,Female,Non proven,Hold
Lory,Lory,G41,Chattering Lory,MAR068,Male,Non proven,Hold
Lory,Lory,G42,Red Lory ,CKRD1541,Male,Non proven,Hold
Lory,Lory,G42,Red Lory ,CKRD2177,Female,Non proven,Hold
Lory,Lory,G43,Chattering Lory,CKRC377,Female,Non proven,Hold
Lory,Lory,G43,Chattering Lory,CKRD1596,Male,Non proven,Hold
Lory,Lory,G44,Red Lory ,CKRF130,Female,Non proven,Hold
Lory,Lory,G44,Red Lory ,CKRF1010,Male,Non proven,Hold
Lory,Lory,G45,Chattering Lory,MCR086,Female,Non proven,Hold
Lory,Lory,G45,Chattering Lory,12R07,Male,Non proven,Hold
Lory,Lory,G46,Red Lory ,CKRD1527,Male,Non proven,Hold
Lory,Lory,G46,Red Lory ,CKRD1623,Female,Non proven,Hold
Lory,Lory,G47,Swainson Lorikeet,CKRE1940,Female,Semi adult,Hold
Lory,Lory,G48,Red Lory ,CKRD1603,Female,Non proven,Hold
Lory,Lory,G48,Red Lory ,CKRD1204,Male,Non proven,Hold
Conure,Lory,H01,Sun Conure,CKRE1619,Male,Non proven,Hold
Conure,Lory,H01,Sun Conure,CKRE1623,Female,Non proven,Hold
Conure,Lory,H02,Sun Conure,CKRE1587,Male,Non proven,Hold
Conure,Lory,H02,Sun Conure,CKRE1567,Female,Non proven,Hold
Conure,Lory,H03,Sun Conure,CKRE1320,Female,Non proven,Hold
Conure,Lory,H03,Sun Conure,CKRE1582,Male,Non proven,Hold
Conure,Lory,H04,Sun Conure,GB2866,Male,Proven,Hold
Conure,Lory,H04,Sun Conure,GB3172,Female,Proven,Hold
Conure,Lory,H05,Sun Conure,CKRE1618,Male,Non proven,Hold
Conure,Lory,H05,Sun Conure,CKRE1956,Female,Non proven,Hold
Conure,Lory,H06,Sun Conure,CKRE1573,Male,Non proven,Hold
Conure,Lory,H06,Sun Conure,CKRE1621,Female,Non proven,Hold
Conure,Lory,H07,Sun Conure,CKRE1290,Female,Non proven,Hold
Conure,Lory,H07,Sun Conure,CKRE1289,Male,Non proven,Hold
